,Stock_00,Stock_01,Stock_02,Stock_03,Stock_04,Stock_05,Stock_06,Stock_07,Stock_08,Stock_09,Stock_10,Stock_11,Stock_12,Stock_13,Stock_14,Stock_15,Stock_16,Stock_17,Stock_18,Stock_19,Stock_20,Stock_21,Stock_22,Stock_23,Stock_24,Stock_25,Stock_26,Stock_27,Stock_28,Stock_29
2022-06-07,0.0006996482201186397,0.024896209452553344,-0.01541924224305176,0.03227519091832172,0.028703675206041307,-0.006775716594192195,-0.03511889119504593,0.011976542252854846,-0.017772633004646224,-0.03832338522476987,0.01726076772893047,0.011960023998980504,-0.04193700399405226,-0.009107569913467777,-0.03728522499744038,-0.0057256865707100745,0.017873715825575585,0.0034190112027118504,0.03370257711842613,0.018713295494783264,0.010190700074622227,0.02151513970931202,-0.01789418248223193,0.01072061958566898,-0.008182014331751348,-0.011780571518673422,0.0007142980350564594,0.01847025703263198,-0.004937047427167167,-0.02373431595180708
2022-06-08,-0.031129186537626037,-0.03158771393901798,-0.007973716624515964,0.0067597257519767424,-0.046818192842375546,-0.02346147066586265,-0.006136915886379032,-0.01634593394153304,-0.007991098965339153,0.018795655867082182,-0.006880861462605556,0.013147200126793133,0.0040726454205370285,0.03545107220506858,-0.009742864753469787,0.01427603248014318,-0.013528276358300942,0.02879286112962417,0.003575376534512811,-0.013977243983315393,0.035327172398007006,0.014125077634312809,0.0006590146866082218,-0.020253261766772137,0.0163624755631265,-0.0069209960539903395,-0.01895596389573848,-0.013898330006293404,-0.006997579419993573,-0.00690335207036205
2022-06-09,-0.009691784196477943,0.0055961212636446,0.01243008947905511,0.033898728311286916,-0.011810343198544961,-0.0074687261652480776,-0.0068009082457606744,-0.022436226224098608,-0.032528501164599634,0.009683914123824284,-0.0024689758467041716,0.005294137505522906,0.00951916324633261,0.003956910970499797,-0.001326393555042644,0.01369435654283451,-0.024380766750948076,0.012871720076297508,0.0039458294811270675,0.009900892869781838,-0.00011694528809025432,-0.010267801235124779,-0.0020338783497687732,-0.019670759387191802,-0.038107945739632346,-0.02760349072168264,0.0206433061549595,-0.011614424206405979,0.03789542387589938,-0.03177426769353207
2022-06-10,-0.003408090593679705,-0.03638235463180925,-0.031499593664738756,-0.01185592214612101,-0.017974403892151138,-0.0016589432515585847,0.017899001260401656,0.028964748312362076,0.0038506392675876095,-0.0008800745168711654,-0.025945679159623775,-0.028458675773690788,-0.008942505215800665,0.006794183456339763,0.00045990069568347324,-0.011149119378561891,-0.01061780375093613,-0.011944098360528423,0.007889265704650624,0.006317227343249578,0.0002664585177450088,-0.015313656849098061,-0.02147905672456448,-0.010026751839348948,-0.007528280476867785,-0.016482679394427532,0.044099771134791264,0.03863474235166632,-0.011911381617329285,0.02019038760955028
2022-06-13,-0.02473614053701017,-0.004019215040677159,0.05422422189941036,-0.008668878103358027,0.02278728684563388,-0.026092290233671735,-0.04897720343110029,0.0299835009922822,0.009261468002658507,-0.006288203202773689,-0.02944932614889803,0.010973871317326097,0.011398728342716803,0.019390667217653382,0.00706219824060176,0.002392302077111063,0.010930003193041944,-0.015748654660647662,0.0231142302205109,-0.0020184623198872685,-0.03804395330278507,0.011441199494000505,0.00991315265759455,0.0006364630082814017,-0.004026654018684223,0.003556918219902767,0.021046847024643614,0.0024590158331954967,0.013677292309690982,-0.0027197829883770677
2022-06-14,0.02968532519000256,0.0007544168390989345,0.005365016271874021,-0.008657448963085018,-0.028422213436071996,0.009034948347252573,-0.014430089161093588,-0.0015194061365920383,0.00036118047660228667,-0.006414841778380954,0.019151013491698544,0.00018420435832388262,0.00018885725198386196,0.00010296603954243998,-0.010465184150403468,0.007087551750537549,0.005294030642166213,0.02758088812852142,0.010394449360431286,0.011456246100074263,0.006372534574522732,-0.0049387720978014025,0.016183664254841856,0.0061355488884006545,-0.007290139488538085,-0.007389750203800619,-0.034801617272216284,0.015729309302395144,0.0022644874930787535,0.02299481129309027
2022-06-15,0.007986942650145101,0.003602857212920071,-0.01668294577563058,-0.00043280013888212385,-0.037687684654735897,-0.03578308734508707,-0.024829644255786754,-0.00910597020407367,0.00610915408538258,-0.026884010601916315,-0.02792570513078042,0.009856533959826748,0.0013885394831752802,0.017701186512102746,0.044367861004726374,0.00671777061224683,-0.023913006776588183,-0.050360666504760156,-0.0058785877172157636,0.004643410476702124,-0.016108986605538538,-0.0018624641068222718,0.00797292521497614,0.0057285296536022795,-0.04923847276481834,-0.003878093001628625,-0.008872272989661981,-0.023406862537080818,0.025617789950665163,0.009659885370676236
2022-06-16,0.02087566198199913,-0.027024684576007162,-0.00540345427447615,-0.02918634967058011,0.011687461177334357,0.007187855823779685,0.013586259043097921,0.030506386871381356,0.02600429800691491,0.008666750467190183,-0.009350100225568198,-0.011708150910045866,-0.003681855196397928,-0.00844558581024934,-0.017368303899384284,0.011449676723057384,0.030504248638775582,0.01881959253571446,0.010721706906331537,0.03355364934397951,0.002074276721840876,0.014674524169909378,0.0038618992319272853,-0.028961436112964423,-0.009959733017516896,-0.022350254977303974,-0.008752824591201235,0.023749267189966096,-0.046499726174037886,0.0013800094517384415
2022-06-17,0.025974329949306103,0.010682733545787493,-0.013640502563567115,0.008980166066090624,0.026020178208811258,-0.03797970514160142,-0.013151883553726682,-0.0001704759414010945,-0.01692141862266958,0.02429560833720935,0.010690684149134013,0.011315323329206149,-0.0034739387242248006,-0.008355847585647209,-0.04170956058185724,-0.006825041161284836,0.0050090412405547746,0.013601462453365791,0.01126554571410031,-0.03675484694981771,0.010703450350194448,-0.03293147306430021,0.010803068787560419,-0.014258095246882973,0.007458379762447209,0.011009688252552214,0.014844240170983267,-0.018015038272347753,0.024684389603279337,-0.006454851632724709
2022-06-20,-0.016909599106054274,0.00906950058343304,0.008784346192524514,0.03027021819870253,0.0013107945948459192,-0.004753718338739452,-0.012628233263720041,0.006850003636901704,0.004867923672101269,-0.003639168215746223,0.0017766466415536127,0.0087276005402079,0.008981127870352256,0.009950419275196172,-0.014667744231990633,-0.008028781981143616,0.021741696079377315,0.025743279718927477,-0.010521568148367933,0.014776991267948483,-0.010685148005378769,-0.02067984141967139,0.012097276578472862,0.05002543340607703,-0.004373072951622495,-0.022189278377791832,0.002508733146972568,0.03856804158630089,0.0006673035966731243,-0.028670612785130844
2022-06-21,-0.026253702906289082,0.0032552457568173995,0.00822881006329776,0.0026797620263782677,0.012607626215252044,0.002381921008450665,-0.005646026716478228,-0.002664263550467818,-0.004011739355161844,-0.02135643323952507,-0.0012373282661871034,-0.005505099092160026,-0.03178478396540466,-0.006180193290278258,-0.022549878556677207,-0.015570635538163102,0.01511730795353021,0.028123019080043807,-0.0028596951051206654,-0.007406558158339999,0.022016567817736823,-0.01840195096658958,0.002835337584399654,-0.016807588550176455,0.03397059906141622,-0.010438109948450904,-0.016895410802136145,-0.020026428005180473,0.007950661455266404,0.009823888935557365
2022-06-22,0.008531946895360297,-0.01590750556259498,0.008429243503110076,0.007637124548563787,0.016476363465564643,-0.013348391229868172,-0.005189229071814637,-0.003057127574802543,-0.019209898268188252,-0.03271291077766945,-0.025923988228940858,0.027798395932583927,-0.013207024957718956,0.013498430113984373,-0.0365829969640204,-0.0013137863187853412,-0.007902294755599712,0.005740821156420297,0.011995338661577775,0.02070367133009069,0.007364302162875266,0.02670376414837547,-0.02545438254757342,0.021786278480284343,-0.03836531390103816,0.015261741162834188,0.006755150732246589,0.010038295944249405,0.01070927323709955,0.004721348164914247
2022-06-23,-0.016001726555352966,0.034201563556062645,-0.008283949777216224,0.0006495219573756316,0.0038465689952180185,-0.04490769467307915,0.007731022485618896,0.006133520299700123,0.025455351343447966,-0.014194950065957742,-0.011954424454742011,-0.018566357922532695,-0.020227927428992817,0.0027229939601194674,0.018997390147871312,-0.010300151186568539,-0.047542043891317255,-0.0023396505143954624,-0.004289528139876081,-0.0007223529175615087,0.01240071640782056,-0.01991528234869512,-0.011911060121935319,-0.021007583991682906,-0.020163000137895546,0.017864350605618074,0.02209719934281825,0.00955916891285329,-0.03348512498878319,0.032922507842784395
2022-06-24,0.023778791755338428,-0.0026197554310511957,-0.017141196138311797,-0.008120712201529472,-0.0017975530034980876,-0.04335746005877571,0.0022592730741528644,0.006105555530213564,-0.007589969812454798,0.03710957780845888,-0.008743519864428333,0.00013958936490717614,-0.05345632037725661,0.01638430778652977,-0.046813630588137006,-0.025823988607451352,-0.0053471930809076956,-0.004081868854228959,0.005863908041880048,0.01310422239729099,-0.0007606621024760106,-0.002468729574601827,0.04370786580797581,0.025423126788979778,-0.023115152352019715,-0.03258717050275887,0.022144722195732755,0.025943732010913906,0.03233840258116508,-0.022535042498889366
2022-06-27,0.020334179805649808,-0.028688702360968907,0.0011698553103832276,-0.005395254599390395,-0.021675110390220298,-0.0005518984477150446,-0.02133006056621363,-0.02281312419404164,-0.01702972556739427,-0.021536196461259295,-0.016283762522700706,-0.022967621225389544,-0.008862185375919101,0.005520369070789957,0.010708813571067791,-0.015421119587580042,0.009555998613969571,0.00034918069140397117,-0.017248757703453077,-0.02005703005158555,0.004761859362992293,0.03875630846157864,-0.011989197198099141,0.005816845807774346,0.0052493027088710295,0.026570643403103524,0.031156812222245235,-0.006276030121127621,0.005780159233285425,-0.014320075608013651
2022-06-28,-0.003974367936885243,-0.006877912122912571,-0.032872409580088933,0.001943988580024326,-0.002805105201866938,-0.02855315416333732,-0.014671063014985582,-0.008444427286722296,0.011680399333194532,0.0032718061868125697,-0.004909173989439179,-0.014435866507334536,0.026446529275852948,-0.0023496125485261243,0.041442835718957995,-0.019001105787135607,-0.009839386266251816,-0.0026284104165565287,0.013689674864024958,0.010719853466913992,0.016268310754477072,0.0027143826462865538,0.0026923636688551546,-0.0034979349685785614,-0.013069463808374381,0.03245476175356371,0.0004090614719407014,-0.0083453904350766,-0.016697405938896574,-0.0079443976988761
2022-06-29,0.01576931104483423,0.020782846924821827,-0.003454782973322474,0.019207448242852053,-0.011128190548829336,-0.011864053314771143,-0.022472214210020366,0.00992564838256148,-0.000294990024520309,0.00953279654136372,0.032136427205474306,0.03623872621362612,-0.013474849668322242,-0.025014205198163376,-0.019362217940231616,-0.0013150943862111704,0.019627931884335693,-0.018821031472633473,-0.004703091747790403,-0.02917694341322244,0.007188896737555264,-0.020236182294813054,-0.004251863207677753,0.043266670051046,-0.023374850020264716,-0.014812709969849605,0.014658687540647353,0.004708667131043298,-0.0033163167053166034,0.03246499061476548
2022-06-30,-0.03030839936901296,-0.018477280659590308,0.012510609679494517,-0.014727045457068981,-0.018858235064709454,0.025148799736201672,0.003750691035499253,-0.01737298302884438,-0.013056580465192428,-8.241652260411366e-05,-0.007083721386810628,0.014609225758575652,0.003235799818438917,-0.000998469163073283,0.012122193930284596,0.004398344984201926,0.006566783937395441,0.03535137064294843,0.017420526364572815,-0.0036856037876300445,0.0004689225900104671,0.011853825237393537,0.0013724618097202264,0.008047473974373418,-0.020395654723508547,0.009149580284995662,0.0174391996709212,-0.01294868195290809,0.02576136784005331,0.020239250249222376
2022-07-01,0.02728575901187737,-0.0007188573274529743,-0.06272755632917325,0.023483396632844267,-0.0037841691958466483,0.0336810155459441,0.011694272674129676,0.0005802470000682441,0.004207184284910648,0.020983383464175817,-0.03271451308454034,-0.04366072375986886,0.023180231972988578,-0.014804168557772134,0.029777754182233124,-0.03792861835697481,0.031554334046832375,-0.03248031574220085,-0.012662578433040838,-0.015873966822012267,-0.01425437284545949,-0.008085497338486179,-0.012222670503423419,0.009007294699525088,0.02375218642948202,-0.04433980500128749,-0.011134614826702553,-0.010239272785531902,-0.01313374346619881,0.00820487972146237
2022-07-04,0.012653724888483564,0.013906206116318948,0.02775194586213492,-0.010084539024310816,-0.0075145001435594164,0.014776394093180486,0.0009696975250177659,0.01254331011946167,-0.03752446886402437,-0.004850132910705684,0.012928070944705362,0.012311982445022514,0.02046439685831373,0.0009010824905263655,-0.003963278378862127,0.011982693597821987,-0.025313243898814695,-0.04317447228339655,-0.014555028595443538,0.02442186166001989,-0.005019293843871779,-0.003149020260532923,0.0063249398511009405,-0.009467016436500952,-0.011874925313293953,-0.016625326608635086,-0.01027246576881474,0.014893017804737927,-0.00240209169132063,-0.013215906032379867
2022-07-05,0.009400931757811355,-0.010465731921061662,-0.013129643189789512,-0.000741718165067639,-0.009451328220825728,0.025266380122678966,0.006599125668088503,0.019387480988635353,0.022335672659958405,-0.006543782942160992,-0.021092675718094697,0.0016649347710918732,0.030064204136452034,-0.016566798258300208,0.007732454342175614,0.02148962091395905,0.048281082213206074,-0.007655754720577366,0.0338419847353479,0.02722501386327828,0.006328656207279432,-0.021371462771007776,0.016249636423961815,0.00975182683525331,0.0033328583817491455,0.02962935477183437,-0.015817491956023125,0.06697035628563322,0.025725156339086983,-0.006943661882568438
2022-07-06,-0.02390657260310161,-0.031865937873589094,0.03431771058433597,0.017690132511209357,-0.024441041495076095,0.007959676131351179,-0.036879624550206845,0.012143007454532243,-0.006133774340067765,-0.014036988430423133,0.017299868716925904,-0.030097470963108112,0.0018807379101766421,-0.046351004506220324,-0.0028773308014506302,0.018672087122416556,0.005427025819192801,0.012089578821994199,-0.011512036798606,0.0005173710242225289,-0.01990030157144042,0.004278978597158765,-0.02137736521911252,0.008333987020963616,-0.016501364777548266,-0.031982727075517546,-0.02380367635437273,0.0006079257229759307,0.01237265049819458,0.01724642229449621
2022-07-07,0.005312941703012623,-0.004209862588107875,0.007175238033229442,-0.023430697407137546,-0.028000234102150075,0.010286067526674174,0.004070634914768262,-0.025012252396491425,0.024675368509685564,-0.012499379746635942,-0.019709572820626544,0.009086639425268264,0.012024637634090772,0.0003145378626377778,0.0174639987448012,0.009745886399145379,0.006750743504935475,0.006475371072094122,0.012929077481024022,0.042297237400960724,-0.0054443141501362416,-0.005398129212787003,0.02279652188734368,-0.017250685601684867,0.024776953174816298,-0.02519238959877635,-0.010499739430869627,0.02318343700926613,-0.021627028074730728,-0.01453332299212494
2022-07-08,0.00713360767259328,0.03097122968910462,-0.0031467783787803585,-0.030107723297071707,-0.012299874387369295,-0.01680593325626587,0.034329064367817914,0.009516418948518332,-0.009931876901941165,0.027297797653453526,0.03705301150501934,-0.012901988094346888,0.02106728128514765,-0.0022970489582510253,0.01701937041493897,0.003306430225971247,-0.013658956147928232,0.003623755729164559,0.015510201266299034,-0.0006744380234697791,0.020512354674383428,0.017286050590674305,-0.0223519722326173,-0.003651218896987064,0.00046679411864337396,0.015908240160097405,0.03240610099015763,-0.007925775130366441,0.04822099366347587,-0.007775749294073984
2022-07-11,0.018813570659013196,-0.009728622359091594,-0.00541076486285993,0.0010424380272112033,0.02974514275610141,0.016942317795156533,0.013312487516025493,-0.005773966753140343,-0.038644869782183636,0.007609642444365656,0.008129725750751856,0.012694127077318042,-0.027742278642617173,-0.019147279800530867,-0.014960823930778832,0.02832817596638191,-0.019802008400534078,0.00911638661834287,0.008712688114128743,-0.0004132460231446264,-0.00872601594018179,0.019891663584038006,-0.0456054500588057,-0.04388499835600618,0.0008627743817314457,0.024524113270792826,0.006171048308003734,-0.007021563087317699,-0.0168139797891936,0.004089141363076808
2022-07-12,0.010495118248438016,0.010054050854943847,0.00041397528563953993,0.011228415405824244,0.056065601971739897,-0.030487723528408093,-0.0384260666342419,-0.01794124503122717,0.01824642393685498,0.0011355693350590676,0.002960789159343233,0.014784170680227846,-0.023235894439069007,-0.006270500985267161,-0.012144565534382512,-0.02253597801203537,-0.019922354988876532,0.020228885855754646,-0.012157807507271481,0.02659238510151744,0.0004338579450192263,0.019339764706558623,0.0068921175993868124,0.011400157178666935,0.0276314905193372,0.04210468613074175,0.03848150065174988,-0.006593148485150431,-0.011065335389171505,0.00586465261548084
2022-07-13,0.04055509402718164,0.013019796236404282,0.004044887143703939,-0.014729612885041871,-0.009742897990938491,0.01315522297690907,0.031533966385331715,-0.00978361141816204,-0.04369291841809464,-0.013990194176864725,-0.008578407674079854,0.00032947203722588316,0.03771483111141861,-0.03999190036427767,0.011025394995031424,0.01260664565689449,-0.0031520462533644123,0.013503456655188203,-0.0006459435360013804,0.010518952000103528,0.04385742151634306,-0.04441787690306999,0.034806738463859434,-0.004719476103220812,0.004725897763605865,0.004892570139257699,0.01089160086264982,0.04448567103816175,-0.004233950325440572,0.01892730045824288
2022-07-14,-0.000467465180782739,-0.024192427166450547,0.011390097825725207,-0.006898330741826357,-0.011904730356161686,0.007931719069332101,-0.029189137469226384,-0.005221056397270249,0.01861206429462101,-0.0035215718414568753,0.01738671069616343,-0.00505527724485075,-0.004492285245610511,-0.01893161827961743,0.013426067409573854,-0.0018154791666349914,-0.02880745058805638,-0.010536403093417886,-0.035275030381941505,-0.0030982817149882826,-0.013533947375298493,-0.019825753105261464,0.019130099837483084,-0.009956043518650006,0.006489756454193527,0.012591406046439076,0.001905685974690739,0.030265587275842783,0.02984844256373546,-0.027624775932709008
2022-07-15,-0.008076049590824488,0.0105924024281051,0.024400010590905602,-0.006545951686858126,0.0437053051753564,-0.010768110322317727,-0.003978706469561032,-0.004829278327334894,0.020133913166676027,0.009775121416572191,-0.038986967319488586,0.010714676497701827,0.030220702927328105,0.007064150344336966,0.007354724499807239,-0.02458469595962423,-0.004159775615003612,-0.010328819203118381,-0.005247703832754524,0.026831085690775105,-0.0007302408569091303,-0.01909511957723519,-0.0031346937459654205,0.013681624997308314,0.020417312279392055,0.005500922371483625,0.01119159092506866,0.0004520519030858161,-0.030951399184057787,0.039818481901548596
2022-07-18,-0.016016440451718787,0.0013152427265018965,-0.003511371135874631,0.0016215179777359554,0.020586000640151206,0.025843546654359686,-0.0009731227309421225,-0.005771547894699569,-0.0003687112234721061,0.019734685272019364,-0.018927795745826603,-0.012636622275926157,0.009007474068618222,-0.01075097758538766,-0.004373447453862678,-0.034837481579405694,-0.0063751738812576715,0.008550197465899691,-0.01924717600188615,-0.029398178035900408,0.007231777820899968,0.00013130180645450483,0.03859943713639434,-0.0019978400271529464,-0.003960715887834544,0.027815430998857096,-0.034734086479735554,-0.011998073960469433,0.003736586643229524,0.0009907798407686559
2022-07-19,0.02481184185995346,-0.005227649214742951,-0.017997118964371246,-0.00029286153462548017,0.02073768244386996,0.011195945680047729,-0.01805562172845522,0.029127615039831693,-0.017565435538980077,-0.009667046921435904,0.004304813487931705,-0.018307797753202383,-0.004739878868874556,0.016041462362099815,-0.021513120873676163,0.029655281758409185,0.012897874764221932,-0.003970943860902206,0.0018963943261189299,-0.013523634332661542,0.03745318543247517,-0.006665838279976219,-0.020958362152016564,-0.0057617942670251665,-0.0002777945667400311,0.005876280211888257,-0.012453043832744738,-0.020942458861014156,-0.02010508219298601,-0.036266854826240626
2022-07-20,0.013562457341974513,-0.018654795008046694,0.025985147493514462,0.0025023975727668075,-0.025289696316591177,0.010845777760585533,0.012976661127504193,0.003983482292292138,0.031112446327175174,0.02385301452948572,-0.02114743526570598,-0.005735880602397319,0.029276255172854135,0.026319388645523526,0.03555218567925318,-0.002911147932475607,0.025195740255326858,0.0035870501650874303,-0.04287916952385115,-0.00556175540221855,-0.008928144600806782,-0.004001642813431585,-0.013697473134584876,-0.01389108235651332,0.02735580251525401,-0.015675830292309963,-0.001041821810599092,-0.013606760469552226,0.01978534557696904,-0.006790096645626375
2022-07-21,0.0008847992657769815,0.016090916551555694,-0.025365660751899353,-0.006867924518633565,0.027554916257097675,-0.024419951372084834,-0.004567561373573996,0.005434688712041792,-0.004888359520088597,0.004795914252130092,-0.0040526848945235975,-0.0243832358289615,0.030705660101988896,0.020962234666623183,-0.01148732854488485,-0.004114390635519299,0.031393685794246486,-0.02905693355628546,0.019434516558390413,0.008173740150331088,-0.006571700954767269,0.011761479792832725,0.002642703163577115,-0.014537654274349388,0.002897877399334345,-0.009796856589215223,-0.011163871923728714,-0.003808271042415154,-0.027224946689569016,0.017602247499007285
2022-07-22,-0.03982921457570931,-0.0023154679351608206,0.06132667130156673,0.004227779165650448,-0.018973982957322298,0.012910864849564104,0.035195927304249364,-0.01811580101569233,-0.019106538190633866,-0.018763319152137876,-0.004126435866341508,-0.024571161542131674,0.024764033360037158,0.0013377257887961069,-0.0024695444291535575,-0.011636124134859413,-0.018642441579751222,0.022530609595845928,-0.008785291709063878,-0.009870169375722462,0.008908197969493771,-0.005917827484843501,-0.011082875555755078,-0.01113769068428866,0.006835285074649231,0.02095948115723581,0.02131738895694504,-0.00612743409912119,0.02382921439595337,0.04823763880682587
2022-07-25,-0.010917130832127517,-0.005638323980344772,-0.016342148015608383,-0.04190290244737191,0.015188022465344956,-0.014034347184292494,-0.019976147881181253,0.012000967607167179,-0.002752639213787709,0.012432000569541,0.03372096816935753,-0.016794648627849247,0.023016355714305506,-0.003216529532107937,-0.011246844301567631,0.00606552099412147,0.0007923577644041281,0.020597950163438745,0.007679163651619243,0.017888102129783513,-0.03723099195606413,0.006019188534718503,0.019107102314367273,-0.014904197399521302,-0.0034173204915318675,-0.060582141443919255,-0.02351233933708629,0.007477953828211775,0.00257015389665093,0.04367042111784608
2022-07-26,0.00837028252556945,-0.00399563761516261,0.007162714008564618,-0.02255372327314343,0.0022321465661594582,-0.004268520312435538,0.00943310324279038,-0.025474671842142773,-0.02227052432456395,-0.01020457275699086,-0.0016556282534126296,-0.004296402522055842,0.02466018763766345,-0.02445352092835281,-0.022239699476982407,-0.02912610391389146,-0.0008043751715985743,0.025430471247560617,0.006964932618173123,-0.03442714902864627,-0.008955485648379996,-0.03243229253105718,-0.007097430608307814,0.004801037431963759,0.007714270120613422,0.0012995599104670549,0.03460065713050234,-0.009498361142541444,-0.014072203167966476,0.013514530672083394
2022-07-27,0.018060822095700993,0.02162906266597786,0.0036038326252951216,-0.030657580885920434,-0.01659398884655825,0.0007679091715705699,0.002470029327136657,0.010282057393577931,0.0019702194074890525,0.016445641536892628,-0.01403097021856224,-0.0032784200959138877,-0.0014243292687214212,0.0032719287734080385,-0.0004302300341294259,-0.009484686428287406,-0.01566835277637502,0.01071467064076928,0.0108756421163013,0.04170997511918714,0.008049077351435145,0.0016091129128629298,0.010198421334377898,0.0041647187031794795,-0.017812711354875416,-0.012564978906814067,0.025387664536058833,-0.015158892435029856,-0.004937134795262125,-0.000608126991395062
2022-07-28,0.010485926728717322,-0.00550815119068721,-0.013434828256017268,-0.020430019433081228,-0.017374096163073557,-0.0199571623749608,-0.012480142966731722,-0.013183583957670416,0.037296078608517885,-0.0038436504261749526,-0.050627483374441055,-0.026336649658155877,-0.024606156524069164,0.008335256497958379,0.02490479434668016,0.023659714656397452,0.012082466587509938,0.02655860827856607,-0.017996571130539436,0.011877307663908215,-0.028643715116372693,0.04065475117934443,0.015571799228190039,-0.0024097791980960638,-0.007771098251322663,-0.0014789841139434502,-0.015976616253798825,-0.029534593374728958,0.014721627822739475,0.009376338316864892
2022-07-29,-0.014239325108081931,-0.0049030890430513535,-0.01765767500350157,0.0016646158247277782,0.0024903335586367466,-0.026019425491555927,0.00010570844156265546,-0.03685161181235617,0.034072106689419686,-0.008959614557297492,-0.005353971772535145,0.011071767274282008,-0.023156098843623237,0.037555879540833954,-0.012675632129373181,0.011327374614924004,0.04595007396465159,-0.05454236311572926,0.0022453302354638414,0.01951344901320198,-0.03536343360581508,0.00045076051270593275,0.01794644959057184,0.028238177300697876,-0.002188710450203442,-0.03836060999441509,-0.0020379873146197038,-0.014569244204396503,0.019639010459018273,-0.010315184978372773
2022-08-01,0.005701096789749759,0.011056697133743923,-0.0006354966441343309,-0.009365573301397291,0.004699861072564672,-0.03893726172309137,0.011254347769081342,-0.004466022410592951,0.01406328458265878,0.02127148593076664,-0.037201262200583264,-0.007495455034287256,0.006852333333390159,-0.008566800040896744,-0.019081662101312662,0.009578107523054748,-0.0058605884034954765,-0.007936061751549544,0.012617099727712282,-0.0027466335007557035,-0.019273669814676285,-0.025538346252258426,-0.0030855175550348873,-0.03431450106739168,0.004801043213346509,-0.006084447788095335,0.006625888386374368,0.01096681369160257,-0.02928923680993183,-0.03129110066324169
2022-08-02,-0.015097815006936544,0.025067862746844062,-0.0006229366005796786,0.001979064924446637,0.010155556361796643,-0.008781494567926455,0.0002784963692448435,-0.010657360595993341,-0.009311132511722327,-0.022288937660580935,-0.010318338304848252,0.0016237020486388892,0.004982839232951062,-0.01311550032398169,0.004450391755617743,-0.014492104935709823,0.018892958981098135,0.010841668594606235,-0.00038716750610640445,0.006312562048596512,0.006735059218150073,-0.029046986143646078,-0.030648286017785277,-0.0062531769175112285,0.0051280022037380885,-0.014719372162956363,0.042128496229183104,0.02883393456546015,0.023543921282190572,-0.008794228427495797
2022-08-03,-0.010054528873457315,-0.02464912697767883,-0.021611631659343884,-0.026359885583186315,0.002612985634569576,0.01512777456067187,-0.01304487381267331,0.020925925974476976,0.0028271995620018906,-0.010477677911352156,-0.01602792629529623,-0.01739276180187261,0.008907736425295298,-0.005062290088717274,-0.023987422524916976,0.027299055866486455,-0.014318694182843985,-0.0049634241460455725,0.029663898662134047,-0.01599314200824685,0.00880141049198216,0.002626897215596429,-0.029447517064709723,-0.001960252156785075,0.023612977088693993,-0.018142863183394357,-0.019499883525792634,-0.01848082149306476,-0.024646301280165785,0.01345537459477627
2022-08-04,0.003511004373586567,0.010786038491639689,0.013079816310565472,-0.0375439891642852,-0.006137091980642419,-0.01250216698385126,0.02732593301614332,0.008476203105435384,-0.004978796446481287,0.033879981557262,-0.015935035826894255,0.00927652006138997,0.005072783570136151,-0.015755042445084782,-0.04096342945704548,0.008127654335485632,0.0416827559454691,0.04402771431776544,-0.031037416787895823,-0.0019663211827549818,-0.016125929857720274,0.00498179477096061,-0.01020953358943865,-0.010893620199626305,-0.015362886022531061,0.01836015176661295,-0.03569561674992829,-0.028214953927293004,-0.008004275957979185,-0.014968153286966355
2022-08-05,-0.014684125358031576,-0.03715884565587543,-0.0032824156783914705,-0.030585370778443893,0.007653307769943536,0.0030453036952124285,0.024815256175207454,0.029645000304231964,0.04218833831822528,-0.02079332566029412,-0.011069096306252926,-0.013055874665757122,0.00609201706974974,-0.010018311450030275,0.018775955753721613,0.03475021932132067,0.019212328569504597,-0.005127514119836392,-0.017020689616176653,0.012392466309687402,0.004816101383212032,0.031098582531627436,-0.04063160149682904,-0.017678443299669607,0.005660621560936911,-0.012406668587681116,-0.014191271918609912,-0.00830899463539915,-0.018099759686213846,0.013135313233331038
2022-08-08,-0.006232654024252435,0.029297155783056694,0.010027555235454282,0.007006496548610954,0.034844673834527815,0.011074012965061093,0.0003217067984997965,-0.0038748754393989025,0.012182493914128092,0.013444274612624053,0.006712147549196097,0.006923803986190246,-0.017176857816482868,-0.009442404055775282,-0.018743870344977556,-0.015262089580179926,0.001117753390161155,-0.005126062669041025,-0.0010462157459770023,0.020591463533787324,-0.009907409999992785,0.004860283474697597,-0.014679484938556987,-0.016374647738643607,0.004472718560018534,-0.01619624746483142,0.017726827669834758,-0.03392354160394869,-0.019137617801274712,-0.01196201244288469
2022-08-09,-0.0017789340836964931,-0.02606375660732629,0.007407662826066412,0.003497002058453349,-0.029010301349918454,-0.0015716348244133858,0.004263742105884552,-0.016457565106745238,-0.02711168958583866,0.017336997075203166,0.038886902901838126,0.011781977801791674,-0.009222123106182712,0.015990074167719096,-0.03238871859588912,-0.03540542047854609,0.01371260032395349,0.002926363306787758,0.029686483644148935,0.01687531787008922,0.02441896444570987,-0.002736862770295438,0.03913225402396466,-0.028076996277839165,0.0008176583132344483,0.02619294862745996,-0.0015887242699813065,0.003729138509679578,0.01961748796847658,0.031548060328595334
