,Stock_00,Stock_01,Stock_02,Stock_03,Stock_04,Stock_05,Stock_06,Stock_07,Stock_08,Stock_09,Stock_10,Stock_11,Stock_12,Stock_13,Stock_14,Stock_15,Stock_16,Stock_17,Stock_18,Stock_19,Stock_20,Stock_21,Stock_22,Stock_23,Stock_24,Stock_25,Stock_26,Stock_27,Stock_28,Stock_29
2022-09-20,0.030242616141439367,0.030850611247005028,0.036166784971713974,0.033235952574891245,0.03452896052514792,0.03473785178421371,0.029815419630729985,0.036618990100430536,0.03407340878781187,0.03225251134556132,0.032428207989015356,0.03368220634437191,0.032216370244803054,0.033959171659854286,0.031217132679962022,0.029829520615341575,0.03685406813032749,0.0311729081586228,0.033476453987331664,0.04247005943365249,0.02749564931155181,0.03248200783430948,0.03018503007320156,0.03185495494320517,0.038656395229494024,0.0329861475506372,0.030843316193762304,0.03248554782350451,0.03430549939236838,0.03887624529573778
2022-09-21,0.030242616141439367,0.030850611247005028,0.036166784971713974,0.033235952574891245,0.03452896052514792,0.03473785178421371,0.029815419630729985,0.036618990100430536,0.03407340878781187,0.03225251134556132,0.032428207989015356,0.03368220634437191,0.032216370244803054,0.033959171659854286,0.031217132679962022,0.029829520615341575,0.03685406813032749,0.0311729081586228,0.033476453987331664,0.04247005943365249,0.02749564931155181,0.03248200783430948,0.03018503007320156,0.03185495494320517,0.038656395229494024,0.0329861475506372,0.030843316193762304,0.03248554782350451,0.03430549939236838,0.03887624529573778
2022-09-22,0.030242616141439367,0.030850611247005028,0.036166784971713974,0.033235952574891245,0.03452896052514792,0.03473785178421371,0.029815419630729985,0.036618990100430536,0.03407340878781187,0.03225251134556132,0.032428207989015356,0.03368220634437191,0.032216370244803054,0.033959171659854286,0.031217132679962022,0.029829520615341575,0.03685406813032749,0.0311729081586228,0.033476453987331664,0.04247005943365249,0.02749564931155181,0.03248200783430948,0.03018503007320156,0.03185495494320517,0.038656395229494024,0.0329861475506372,0.030843316193762304,0.03248554782350451,0.03430549939236838,0.03887624529573778
2022-09-23,0.030242616141439367,0.030850611247005028,0.036166784971713974,0.033235952574891245,0.03452896052514792,0.03473785178421371,0.029815419630729985,0.036618990100430536,0.03407340878781187,0.03225251134556132,0.032428207989015356,0.03368220634437191,0.032216370244803054,0.033959171659854286,0.031217132679962022,0.029829520615341575,0.03685406813032749,0.0311729081586228,0.033476453987331664,0.04247005943365249,0.02749564931155181,0.03248200783430948,0.03018503007320156,0.03185495494320517,0.038656395229494024,0.0329861475506372,0.030843316193762304,0.03248554782350451,0.03430549939236838,0.03887624529573778
2022-09-26,0.030242616141439367,0.030850611247005028,0.036166784971713974,0.033235952574891245,0.03452896052514792,0.03473785178421371,0.029815419630729985,0.036618990100430536,0.03407340878781187,0.03225251134556132,0.032428207989015356,0.03368220634437191,0.032216370244803054,0.033959171659854286,0.031217132679962022,0.029829520615341575,0.03685406813032749,0.0311729081586228,0.033476453987331664,0.04247005943365249,0.02749564931155181,0.03248200783430948,0.03018503007320156,0.03185495494320517,0.038656395229494024,0.0329861475506372,0.030843316193762304,0.03248554782350451,0.03430549939236838,0.03887624529573778
2022-09-27,0.030242616141439367,0.030850611247005028,0.036166784971713974,0.033235952574891245,0.03452896052514792,0.03473785178421371,0.029815419630729985,0.036618990100430536,0.03407340878781187,0.03225251134556132,0.032428207989015356,0.03368220634437191,0.032216370244803054,0.033959171659854286,0.031217132679962022,0.029829520615341575,0.03685406813032749,0.0311729081586228,0.033476453987331664,0.04247005943365249,0.02749564931155181,0.03248200783430948,0.03018503007320156,0.03185495494320517,0.038656395229494024,0.0329861475506372,0.030843316193762304,0.03248554782350451,0.03430549939236838,0.03887624529573778
2022-09-28,0.030242616141439367,0.030850611247005028,0.036166784971713974,0.033235952574891245,0.03452896052514792,0.03473785178421371,0.029815419630729985,0.036618990100430536,0.03407340878781187,0.03225251134556132,0.032428207989015356,0.03368220634437191,0.032216370244803054,0.033959171659854286,0.031217132679962022,0.029829520615341575,0.03685406813032749,0.0311729081586228,0.033476453987331664,0.04247005943365249,0.02749564931155181,0.03248200783430948,0.03018503007320156,0.03185495494320517,0.038656395229494024,0.0329861475506372,0.030843316193762304,0.03248554782350451,0.03430549939236838,0.03887624529573778
2022-09-29,0.030242616141439367,0.030850611247005028,0.036166784971713974,0.033235952574891245,0.03452896052514792,0.03473785178421371,0.029815419630729985,0.036618990100430536,0.03407340878781187,0.03225251134556132,0.032428207989015356,0.03368220634437191,0.032216370244803054,0.033959171659854286,0.031217132679962022,0.029829520615341575,0.03685406813032749,0.0311729081586228,0.033476453987331664,0.04247005943365249,0.02749564931155181,0.03248200783430948,0.03018503007320156,0.03185495494320517,0.038656395229494024,0.0329861475506372,0.030843316193762304,0.03248554782350451,0.03430549939236838,0.03887624529573778
2022-09-30,0.030242616141439367,0.030850611247005028,0.036166784971713974,0.033235952574891245,0.03452896052514792,0.03473785178421371,0.029815419630729985,0.036618990100430536,0.03407340878781187,0.03225251134556132,0.032428207989015356,0.03368220634437191,0.032216370244803054,0.033959171659854286,0.031217132679962022,0.029829520615341575,0.03685406813032749,0.0311729081586228,0.033476453987331664,0.04247005943365249,0.02749564931155181,0.03248200783430948,0.03018503007320156,0.03185495494320517,0.038656395229494024,0.0329861475506372,0.030843316193762304,0.03248554782350451,0.03430549939236838,0.03887624529573778
2022-10-03,0.031606034170063885,0.03311173893231343,0.03735688739378265,0.0318498242311176,0.03502438573390102,0.030634836033110898,0.033485555135699195,0.03326684805223325,0.036935674286776715,0.030457349742409785,0.027769214522868287,0.035107108518512425,0.041953836256240565,0.034279703227124626,0.033524400887628134,0.030356834956968344,0.03405971588590976,0.030193762208869268,0.03225092835970987,0.04677782388147482,0.02936347394590239,0.029986260665737795,0.02861875720986847,0.03331268549204736,0.033249963101021414,0.03638093257474844,0.03022246963104794,0.026989116839000942,0.034923480943307925,0.036950397180602924
2022-10-04,0.031606034170063885,0.03311173893231343,0.03735688739378265,0.0318498242311176,0.03502438573390102,0.030634836033110898,0.033485555135699195,0.03326684805223325,0.036935674286776715,0.030457349742409785,0.027769214522868287,0.035107108518512425,0.041953836256240565,0.034279703227124626,0.033524400887628134,0.030356834956968344,0.03405971588590976,0.030193762208869268,0.03225092835970987,0.04677782388147482,0.02936347394590239,0.029986260665737795,0.02861875720986847,0.03331268549204736,0.033249963101021414,0.03638093257474844,0.03022246963104794,0.026989116839000942,0.034923480943307925,0.036950397180602924
2022-10-05,0.031606034170063885,0.03311173893231343,0.03735688739378265,0.0318498242311176,0.03502438573390102,0.030634836033110898,0.033485555135699195,0.03326684805223325,0.036935674286776715,0.030457349742409785,0.027769214522868287,0.035107108518512425,0.041953836256240565,0.034279703227124626,0.033524400887628134,0.030356834956968344,0.03405971588590976,0.030193762208869268,0.03225092835970987,0.04677782388147482,0.02936347394590239,0.029986260665737795,0.02861875720986847,0.03331268549204736,0.033249963101021414,0.03638093257474844,0.03022246963104794,0.026989116839000942,0.034923480943307925,0.036950397180602924
2022-10-06,0.031606034170063885,0.03311173893231343,0.03735688739378265,0.0318498242311176,0.03502438573390102,0.030634836033110898,0.033485555135699195,0.03326684805223325,0.036935674286776715,0.030457349742409785,0.027769214522868287,0.035107108518512425,0.041953836256240565,0.034279703227124626,0.033524400887628134,0.030356834956968344,0.03405971588590976,0.030193762208869268,0.03225092835970987,0.04677782388147482,0.02936347394590239,0.029986260665737795,0.02861875720986847,0.03331268549204736,0.033249963101021414,0.03638093257474844,0.03022246963104794,0.026989116839000942,0.034923480943307925,0.036950397180602924
2022-10-07,0.031606034170063885,0.03311173893231343,0.03735688739378265,0.0318498242311176,0.03502438573390102,0.030634836033110898,0.033485555135699195,0.03326684805223325,0.036935674286776715,0.030457349742409785,0.027769214522868287,0.035107108518512425,0.041953836256240565,0.034279703227124626,0.033524400887628134,0.030356834956968344,0.03405971588590976,0.030193762208869268,0.03225092835970987,0.04677782388147482,0.02936347394590239,0.029986260665737795,0.02861875720986847,0.03331268549204736,0.033249963101021414,0.03638093257474844,0.03022246963104794,0.026989116839000942,0.034923480943307925,0.036950397180602924
2022-10-10,0.031606034170063885,0.03311173893231343,0.03735688739378265,0.0318498242311176,0.03502438573390102,0.030634836033110898,0.033485555135699195,0.03326684805223325,0.036935674286776715,0.030457349742409785,0.027769214522868287,0.035107108518512425,0.041953836256240565,0.034279703227124626,0.033524400887628134,0.030356834956968344,0.03405971588590976,0.030193762208869268,0.03225092835970987,0.04677782388147482,0.02936347394590239,0.029986260665737795,0.02861875720986847,0.03331268549204736,0.033249963101021414,0.03638093257474844,0.03022246963104794,0.026989116839000942,0.034923480943307925,0.036950397180602924
2022-10-11,0.031606034170063885,0.03311173893231343,0.03735688739378265,0.0318498242311176,0.03502438573390102,0.030634836033110898,0.033485555135699195,0.03326684805223325,0.036935674286776715,0.030457349742409785,0.027769214522868287,0.035107108518512425,0.041953836256240565,0.034279703227124626,0.033524400887628134,0.030356834956968344,0.03405971588590976,0.030193762208869268,0.03225092835970987,0.04677782388147482,0.02936347394590239,0.029986260665737795,0.02861875720986847,0.03331268549204736,0.033249963101021414,0.03638093257474844,0.03022246963104794,0.026989116839000942,0.034923480943307925,0.036950397180602924
2022-10-12,0.031606034170063885,0.03311173893231343,0.03735688739378265,0.0318498242311176,0.03502438573390102,0.030634836033110898,0.033485555135699195,0.03326684805223325,0.036935674286776715,0.030457349742409785,0.027769214522868287,0.035107108518512425,0.041953836256240565,0.034279703227124626,0.033524400887628134,0.030356834956968344,0.03405971588590976,0.030193762208869268,0.03225092835970987,0.04677782388147482,0.02936347394590239,0.029986260665737795,0.02861875720986847,0.03331268549204736,0.033249963101021414,0.03638093257474844,0.03022246963104794,0.026989116839000942,0.034923480943307925,0.036950397180602924
2022-10-13,0.031606034170063885,0.03311173893231343,0.03735688739378265,0.0318498242311176,0.03502438573390102,0.030634836033110898,0.033485555135699195,0.03326684805223325,0.036935674286776715,0.030457349742409785,0.027769214522868287,0.035107108518512425,0.041953836256240565,0.034279703227124626,0.033524400887628134,0.030356834956968344,0.03405971588590976,0.030193762208869268,0.03225092835970987,0.04677782388147482,0.02936347394590239,0.029986260665737795,0.02861875720986847,0.03331268549204736,0.033249963101021414,0.03638093257474844,0.03022246963104794,0.026989116839000942,0.034923480943307925,0.036950397180602924
2022-10-14,0.031606034170063885,0.03311173893231343,0.03735688739378265,0.0318498242311176,0.03502438573390102,0.030634836033110898,0.033485555135699195,0.03326684805223325,0.036935674286776715,0.030457349742409785,0.027769214522868287,0.035107108518512425,0.041953836256240565,0.034279703227124626,0.033524400887628134,0.030356834956968344,0.03405971588590976,0.030193762208869268,0.03225092835970987,0.04677782388147482,0.02936347394590239,0.029986260665737795,0.02861875720986847,0.03331268549204736,0.033249963101021414,0.03638093257474844,0.03022246963104794,0.026989116839000942,0.034923480943307925,0.036950397180602924
2022-10-17,0.031606034170063885,0.03311173893231343,0.03735688739378265,0.0318498242311176,0.03502438573390102,0.030634836033110898,0.033485555135699195,0.03326684805223325,0.036935674286776715,0.030457349742409785,0.027769214522868287,0.035107108518512425,0.041953836256240565,0.034279703227124626,0.033524400887628134,0.030356834956968344,0.03405971588590976,0.030193762208869268,0.03225092835970987,0.04677782388147482,0.02936347394590239,0.029986260665737795,0.02861875720986847,0.03331268549204736,0.033249963101021414,0.03638093257474844,0.03022246963104794,0.026989116839000942,0.034923480943307925,0.036950397180602924
2022-10-18,0.031606034170063885,0.03311173893231343,0.03735688739378265,0.0318498242311176,0.03502438573390102,0.030634836033110898,0.033485555135699195,0.03326684805223325,0.036935674286776715,0.030457349742409785,0.027769214522868287,0.035107108518512425,0.041953836256240565,0.034279703227124626,0.033524400887628134,0.030356834956968344,0.03405971588590976,0.030193762208869268,0.03225092835970987,0.04677782388147482,0.02936347394590239,0.029986260665737795,0.02861875720986847,0.03331268549204736,0.033249963101021414,0.03638093257474844,0.03022246963104794,0.026989116839000942,0.034923480943307925,0.036950397180602924
2022-10-19,0.031606034170063885,0.03311173893231343,0.03735688739378265,0.0318498242311176,0.03502438573390102,0.030634836033110898,0.033485555135699195,0.03326684805223325,0.036935674286776715,0.030457349742409785,0.027769214522868287,0.035107108518512425,0.041953836256240565,0.034279703227124626,0.033524400887628134,0.030356834956968344,0.03405971588590976,0.030193762208869268,0.03225092835970987,0.04677782388147482,0.02936347394590239,0.029986260665737795,0.02861875720986847,0.03331268549204736,0.033249963101021414,0.03638093257474844,0.03022246963104794,0.026989116839000942,0.034923480943307925,0.036950397180602924
2022-10-20,0.031606034170063885,0.03311173893231343,0.03735688739378265,0.0318498242311176,0.03502438573390102,0.030634836033110898,0.033485555135699195,0.03326684805223325,0.036935674286776715,0.030457349742409785,0.027769214522868287,0.035107108518512425,0.041953836256240565,0.034279703227124626,0.033524400887628134,0.030356834956968344,0.03405971588590976,0.030193762208869268,0.03225092835970987,0.04677782388147482,0.02936347394590239,0.029986260665737795,0.02861875720986847,0.03331268549204736,0.033249963101021414,0.03638093257474844,0.03022246963104794,0.026989116839000942,0.034923480943307925,0.036950397180602924
2022-10-21,0.031606034170063885,0.03311173893231343,0.03735688739378265,0.0318498242311176,0.03502438573390102,0.030634836033110898,0.033485555135699195,0.03326684805223325,0.036935674286776715,0.030457349742409785,0.027769214522868287,0.035107108518512425,0.041953836256240565,0.034279703227124626,0.033524400887628134,0.030356834956968344,0.03405971588590976,0.030193762208869268,0.03225092835970987,0.04677782388147482,0.02936347394590239,0.029986260665737795,0.02861875720986847,0.03331268549204736,0.033249963101021414,0.03638093257474844,0.03022246963104794,0.026989116839000942,0.034923480943307925,0.036950397180602924
2022-10-24,0.031606034170063885,0.03311173893231343,0.03735688739378265,0.0318498242311176,0.03502438573390102,0.030634836033110898,0.033485555135699195,0.03326684805223325,0.036935674286776715,0.030457349742409785,0.027769214522868287,0.035107108518512425,0.041953836256240565,0.034279703227124626,0.033524400887628134,0.030356834956968344,0.03405971588590976,0.030193762208869268,0.03225092835970987,0.04677782388147482,0.02936347394590239,0.029986260665737795,0.02861875720986847,0.03331268549204736,0.033249963101021414,0.03638093257474844,0.03022246963104794,0.026989116839000942,0.034923480943307925,0.036950397180602924
2022-10-25,0.031606034170063885,0.03311173893231343,0.03735688739378265,0.0318498242311176,0.03502438573390102,0.030634836033110898,0.033485555135699195,0.03326684805223325,0.036935674286776715,0.030457349742409785,0.027769214522868287,0.035107108518512425,0.041953836256240565,0.034279703227124626,0.033524400887628134,0.030356834956968344,0.03405971588590976,0.030193762208869268,0.03225092835970987,0.04677782388147482,0.02936347394590239,0.029986260665737795,0.02861875720986847,0.03331268549204736,0.033249963101021414,0.03638093257474844,0.03022246963104794,0.026989116839000942,0.034923480943307925,0.036950397180602924
2022-10-26,0.031606034170063885,0.03311173893231343,0.03735688739378265,0.0318498242311176,0.03502438573390102,0.030634836033110898,0.033485555135699195,0.03326684805223325,0.036935674286776715,0.030457349742409785,0.027769214522868287,0.035107108518512425,0.041953836256240565,0.034279703227124626,0.033524400887628134,0.030356834956968344,0.03405971588590976,0.030193762208869268,0.03225092835970987,0.04677782388147482,0.02936347394590239,0.029986260665737795,0.02861875720986847,0.03331268549204736,0.033249963101021414,0.03638093257474844,0.03022246963104794,0.026989116839000942,0.034923480943307925,0.036950397180602924
2022-10-27,0.031606034170063885,0.03311173893231343,0.03735688739378265,0.0318498242311176,0.03502438573390102,0.030634836033110898,0.033485555135699195,0.03326684805223325,0.036935674286776715,0.030457349742409785,0.027769214522868287,0.035107108518512425,0.041953836256240565,0.034279703227124626,0.033524400887628134,0.030356834956968344,0.03405971588590976,0.030193762208869268,0.03225092835970987,0.04677782388147482,0.02936347394590239,0.029986260665737795,0.02861875720986847,0.03331268549204736,0.033249963101021414,0.03638093257474844,0.03022246963104794,0.026989116839000942,0.034923480943307925,0.036950397180602924
2022-10-28,0.031606034170063885,0.03311173893231343,0.03735688739378265,0.0318498242311176,0.03502438573390102,0.030634836033110898,0.033485555135699195,0.03326684805223325,0.036935674286776715,0.030457349742409785,0.027769214522868287,0.035107108518512425,0.041953836256240565,0.034279703227124626,0.033524400887628134,0.030356834956968344,0.03405971588590976,0.030193762208869268,0.03225092835970987,0.04677782388147482,0.02936347394590239,0.029986260665737795,0.02861875720986847,0.03331268549204736,0.033249963101021414,0.03638093257474844,0.03022246963104794,0.026989116839000942,0.034923480943307925,0.036950397180602924
2022-10-31,0.031606034170063885,0.03311173893231343,0.03735688739378265,0.0318498242311176,0.03502438573390102,0.030634836033110898,0.033485555135699195,0.03326684805223325,0.036935674286776715,0.030457349742409785,0.027769214522868287,0.035107108518512425,0.041953836256240565,0.034279703227124626,0.033524400887628134,0.030356834956968344,0.03405971588590976,0.030193762208869268,0.03225092835970987,0.04677782388147482,0.02936347394590239,0.029986260665737795,0.02861875720986847,0.03331268549204736,0.033249963101021414,0.03638093257474844,0.03022246963104794,0.026989116839000942,0.034923480943307925,0.036950397180602924
2022-11-01,0.02944349600086782,0.03232032609434097,0.04090799474386665,0.03374413677078764,0.03094078829223258,0.028947019647190573,0.03398394539552312,0.03515367937635468,0.03172108203734952,0.03600054216849403,0.03547022183384445,0.0326470254396198,0.032553028448038174,0.032873782213284554,0.03068014745943281,0.031326457681119545,0.03818184602779462,0.030511702591354117,0.040955415367078175,0.040937263163512955,0.02783272555040927,0.0307821569562303,0.033507390605302445,0.030351479670146703,0.032759916217745044,0.03496712357883998,0.028444877122644648,0.034081552690044856,0.03184695492931492,0.03612592192723491
2022-11-02,0.02944349600086782,0.03232032609434097,0.04090799474386665,0.03374413677078764,0.03094078829223258,0.028947019647190573,0.03398394539552312,0.03515367937635468,0.03172108203734952,0.03600054216849403,0.03547022183384445,0.0326470254396198,0.032553028448038174,0.032873782213284554,0.03068014745943281,0.031326457681119545,0.03818184602779462,0.030511702591354117,0.040955415367078175,0.040937263163512955,0.02783272555040927,0.0307821569562303,0.033507390605302445,0.030351479670146703,0.032759916217745044,0.03496712357883998,0.028444877122644648,0.034081552690044856,0.03184695492931492,0.03612592192723491
2022-11-03,0.02944349600086782,0.03232032609434097,0.04090799474386665,0.03374413677078764,0.03094078829223258,0.028947019647190573,0.03398394539552312,0.03515367937635468,0.03172108203734952,0.03600054216849403,0.03547022183384445,0.0326470254396198,0.032553028448038174,0.032873782213284554,0.03068014745943281,0.031326457681119545,0.03818184602779462,0.030511702591354117,0.040955415367078175,0.040937263163512955,0.02783272555040927,0.0307821569562303,0.033507390605302445,0.030351479670146703,0.032759916217745044,0.03496712357883998,0.028444877122644648,0.034081552690044856,0.03184695492931492,0.03612592192723491
2022-11-04,0.02944349600086782,0.03232032609434097,0.04090799474386665,0.03374413677078764,0.03094078829223258,0.028947019647190573,0.03398394539552312,0.03515367937635468,0.03172108203734952,0.03600054216849403,0.03547022183384445,0.0326470254396198,0.032553028448038174,0.032873782213284554,0.03068014745943281,0.031326457681119545,0.03818184602779462,0.030511702591354117,0.040955415367078175,0.040937263163512955,0.02783272555040927,0.0307821569562303,0.033507390605302445,0.030351479670146703,0.032759916217745044,0.03496712357883998,0.028444877122644648,0.034081552690044856,0.03184695492931492,0.03612592192723491
2022-11-07,0.02944349600086782,0.03232032609434097,0.04090799474386665,0.03374413677078764,0.03094078829223258,0.028947019647190573,0.03398394539552312,0.03515367937635468,0.03172108203734952,0.03600054216849403,0.03547022183384445,0.0326470254396198,0.032553028448038174,0.032873782213284554,0.03068014745943281,0.031326457681119545,0.03818184602779462,0.030511702591354117,0.040955415367078175,0.040937263163512955,0.02783272555040927,0.0307821569562303,0.033507390605302445,0.030351479670146703,0.032759916217745044,0.03496712357883998,0.028444877122644648,0.034081552690044856,0.03184695492931492,0.03612592192723491
2022-11-08,0.02944349600086782,0.03232032609434097,0.04090799474386665,0.03374413677078764,0.03094078829223258,0.028947019647190573,0.03398394539552312,0.03515367937635468,0.03172108203734952,0.03600054216849403,0.03547022183384445,0.0326470254396198,0.032553028448038174,0.032873782213284554,0.03068014745943281,0.031326457681119545,0.03818184602779462,0.030511702591354117,0.040955415367078175,0.040937263163512955,0.02783272555040927,0.0307821569562303,0.033507390605302445,0.030351479670146703,0.032759916217745044,0.03496712357883998,0.028444877122644648,0.034081552690044856,0.03184695492931492,0.03612592192723491
2022-11-09,0.02944349600086782,0.03232032609434097,0.04090799474386665,0.03374413677078764,0.03094078829223258,0.028947019647190573,0.03398394539552312,0.03515367937635468,0.03172108203734952,0.03600054216849403,0.03547022183384445,0.0326470254396198,0.032553028448038174,0.032873782213284554,0.03068014745943281,0.031326457681119545,0.03818184602779462,0.030511702591354117,0.040955415367078175,0.040937263163512955,0.02783272555040927,0.0307821569562303,0.033507390605302445,0.030351479670146703,0.032759916217745044,0.03496712357883998,0.028444877122644648,0.034081552690044856,0.03184695492931492,0.03612592192723491
2022-11-10,0.02944349600086782,0.03232032609434097,0.04090799474386665,0.03374413677078764,0.03094078829223258,0.028947019647190573,0.03398394539552312,0.03515367937635468,0.03172108203734952,0.03600054216849403,0.03547022183384445,0.0326470254396198,0.032553028448038174,0.032873782213284554,0.03068014745943281,0.031326457681119545,0.03818184602779462,0.030511702591354117,0.040955415367078175,0.040937263163512955,0.02783272555040927,0.0307821569562303,0.033507390605302445,0.030351479670146703,0.032759916217745044,0.03496712357883998,0.028444877122644648,0.034081552690044856,0.03184695492931492,0.03612592192723491
2022-11-11,0.02944349600086782,0.03232032609434097,0.04090799474386665,0.03374413677078764,0.03094078829223258,0.028947019647190573,0.03398394539552312,0.03515367937635468,0.03172108203734952,0.03600054216849403,0.03547022183384445,0.0326470254396198,0.032553028448038174,0.032873782213284554,0.03068014745943281,0.031326457681119545,0.03818184602779462,0.030511702591354117,0.040955415367078175,0.040937263163512955,0.02783272555040927,0.0307821569562303,0.033507390605302445,0.030351479670146703,0.032759916217745044,0.03496712357883998,0.028444877122644648,0.034081552690044856,0.03184695492931492,0.03612592192723491
2022-11-14,0.02944349600086782,0.03232032609434097,0.04090799474386665,0.03374413677078764,0.03094078829223258,0.028947019647190573,0.03398394539552312,0.03515367937635468,0.03172108203734952,0.03600054216849403,0.03547022183384445,0.0326470254396198,0.032553028448038174,0.032873782213284554,0.03068014745943281,0.031326457681119545,0.03818184602779462,0.030511702591354117,0.040955415367078175,0.040937263163512955,0.02783272555040927,0.0307821569562303,0.033507390605302445,0.030351479670146703,0.032759916217745044,0.03496712357883998,0.028444877122644648,0.034081552690044856,0.03184695492931492,0.03612592192723491
2022-11-15,0.02944349600086782,0.03232032609434097,0.04090799474386665,0.03374413677078764,0.03094078829223258,0.028947019647190573,0.03398394539552312,0.03515367937635468,0.03172108203734952,0.03600054216849403,0.03547022183384445,0.0326470254396198,0.032553028448038174,0.032873782213284554,0.03068014745943281,0.031326457681119545,0.03818184602779462,0.030511702591354117,0.040955415367078175,0.040937263163512955,0.02783272555040927,0.0307821569562303,0.033507390605302445,0.030351479670146703,0.032759916217745044,0.03496712357883998,0.028444877122644648,0.034081552690044856,0.03184695492931492,0.03612592192723491
2022-11-16,0.02944349600086782,0.03232032609434097,0.04090799474386665,0.03374413677078764,0.03094078829223258,0.028947019647190573,0.03398394539552312,0.03515367937635468,0.03172108203734952,0.03600054216849403,0.03547022183384445,0.0326470254396198,0.032553028448038174,0.032873782213284554,0.03068014745943281,0.031326457681119545,0.03818184602779462,0.030511702591354117,0.040955415367078175,0.040937263163512955,0.02783272555040927,0.0307821569562303,0.033507390605302445,0.030351479670146703,0.032759916217745044,0.03496712357883998,0.028444877122644648,0.034081552690044856,0.03184695492931492,0.03612592192723491
2022-11-17,0.02944349600086782,0.03232032609434097,0.04090799474386665,0.03374413677078764,0.03094078829223258,0.028947019647190573,0.03398394539552312,0.03515367937635468,0.03172108203734952,0.03600054216849403,0.03547022183384445,0.0326470254396198,0.032553028448038174,0.032873782213284554,0.03068014745943281,0.031326457681119545,0.03818184602779462,0.030511702591354117,0.040955415367078175,0.040937263163512955,0.02783272555040927,0.0307821569562303,0.033507390605302445,0.030351479670146703,0.032759916217745044,0.03496712357883998,0.028444877122644648,0.034081552690044856,0.03184695492931492,0.03612592192723491
2022-11-18,0.02944349600086782,0.03232032609434097,0.04090799474386665,0.03374413677078764,0.03094078829223258,0.028947019647190573,0.03398394539552312,0.03515367937635468,0.03172108203734952,0.03600054216849403,0.03547022183384445,0.0326470254396198,0.032553028448038174,0.032873782213284554,0.03068014745943281,0.031326457681119545,0.03818184602779462,0.030511702591354117,0.040955415367078175,0.040937263163512955,0.02783272555040927,0.0307821569562303,0.033507390605302445,0.030351479670146703,0.032759916217745044,0.03496712357883998,0.028444877122644648,0.034081552690044856,0.03184695492931492,0.03612592192723491
2022-11-21,0.02944349600086782,0.03232032609434097,0.04090799474386665,0.03374413677078764,0.03094078829223258,0.028947019647190573,0.03398394539552312,0.03515367937635468,0.03172108203734952,0.03600054216849403,0.03547022183384445,0.0326470254396198,0.032553028448038174,0.032873782213284554,0.03068014745943281,0.031326457681119545,0.03818184602779462,0.030511702591354117,0.040955415367078175,0.040937263163512955,0.02783272555040927,0.0307821569562303,0.033507390605302445,0.030351479670146703,0.032759916217745044,0.03496712357883998,0.028444877122644648,0.034081552690044856,0.03184695492931492,0.03612592192723491
2022-11-22,0.02944349600086782,0.03232032609434097,0.04090799474386665,0.03374413677078764,0.03094078829223258,0.028947019647190573,0.03398394539552312,0.03515367937635468,0.03172108203734952,0.03600054216849403,0.03547022183384445,0.0326470254396198,0.032553028448038174,0.032873782213284554,0.03068014745943281,0.031326457681119545,0.03818184602779462,0.030511702591354117,0.040955415367078175,0.040937263163512955,0.02783272555040927,0.0307821569562303,0.033507390605302445,0.030351479670146703,0.032759916217745044,0.03496712357883998,0.028444877122644648,0.034081552690044856,0.03184695492931492,0.03612592192723491
2022-11-23,0.02944349600086782,0.03232032609434097,0.04090799474386665,0.03374413677078764,0.03094078829223258,0.028947019647190573,0.03398394539552312,0.03515367937635468,0.03172108203734952,0.03600054216849403,0.03547022183384445,0.0326470254396198,0.032553028448038174,0.032873782213284554,0.03068014745943281,0.031326457681119545,0.03818184602779462,0.030511702591354117,0.040955415367078175,0.040937263163512955,0.02783272555040927,0.0307821569562303,0.033507390605302445,0.030351479670146703,0.032759916217745044,0.03496712357883998,0.028444877122644648,0.034081552690044856,0.03184695492931492,0.03612592192723491
2022-11-24,0.02944349600086782,0.03232032609434097,0.04090799474386665,0.03374413677078764,0.03094078829223258,0.028947019647190573,0.03398394539552312,0.03515367937635468,0.03172108203734952,0.03600054216849403,0.03547022183384445,0.0326470254396198,0.032553028448038174,0.032873782213284554,0.03068014745943281,0.031326457681119545,0.03818184602779462,0.030511702591354117,0.040955415367078175,0.040937263163512955,0.02783272555040927,0.0307821569562303,0.033507390605302445,0.030351479670146703,0.032759916217745044,0.03496712357883998,0.028444877122644648,0.034081552690044856,0.03184695492931492,0.03612592192723491
2022-11-25,0.02944349600086782,0.03232032609434097,0.04090799474386665,0.03374413677078764,0.03094078829223258,0.028947019647190573,0.03398394539552312,0.03515367937635468,0.03172108203734952,0.03600054216849403,0.03547022183384445,0.0326470254396198,0.032553028448038174,0.032873782213284554,0.03068014745943281,0.031326457681119545,0.03818184602779462,0.030511702591354117,0.040955415367078175,0.040937263163512955,0.02783272555040927,0.0307821569562303,0.033507390605302445,0.030351479670146703,0.032759916217745044,0.03496712357883998,0.028444877122644648,0.034081552690044856,0.03184695492931492,0.03612592192723491
